country,name,nameUrl,thumbUrl,thumbSlug,flagUrl
North_Macedonia,Gevgelija Municipality,/wiki/Gevgelija_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Gevgelija.png/70px-Gevgelija.png,70px-Gevgelija.png,/wiki/Gevgelija_Municipality
North_Macedonia,Gjorče Petrov Municipality,/wiki/Gjor%C4%8De_Petrov_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Gjor%C4%8De_Petrov_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Gjor%C4%8De_Petrov_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Gjor%C4%8De_Petrov_Municipality%2C_North_Macedonia.svg.png,/wiki/Gjor%C4%8De_Petrov_Municipality
North_Macedonia,Gostivar Municipality,/wiki/Gostivar_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Flag_of_Gostivar_Municipality%2C_North_Macedonia.svg/50px-Flag_of_Gostivar_Municipality%2C_North_Macedonia.svg.png,50px-Flag_of_Gostivar_Municipality%2C_North_Macedonia.svg.png,/wiki/Gostivar_Municipality
North_Macedonia,Ilinden Municipality,/wiki/Ilinden_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Flag_of_Ilinden.svg/50px-Flag_of_Ilinden.svg.png,50px-Flag_of_Ilinden.svg.png,/wiki/Ilinden_Municipality
North_Macedonia,Jegunovce Municipality,/wiki/Jegunovce_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Flag_of_Jegunovce_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Jegunovce_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Jegunovce_Municipality%2C_North_Macedonia.svg.png,/wiki/Jegunovce_Municipality
North_Macedonia,Karbinci Municipality,/wiki/Karbinci_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Flag_of_Karbinci_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Karbinci_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Karbinci_Municipality%2C_North_Macedonia.svg.png,/wiki/Karbinci_Municipality
North_Macedonia,Karpoš Municipality,/wiki/Karpo%C5%A1_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Karpo%C5%A1_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Karpo%C5%A1_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Karpo%C5%A1_Municipality%2C_North_Macedonia.svg.png,/wiki/Karpo%C5%A1_Municipality
North_Macedonia,Kavadarci Municipality,/wiki/Kavadarci_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Kavadarci_Municipality%2C_North_Macedonia.svg/50px-Flag_of_Kavadarci_Municipality%2C_North_Macedonia.svg.png,50px-Flag_of_Kavadarci_Municipality%2C_North_Macedonia.svg.png,/wiki/Kavadarci_Municipality
North_Macedonia,Kisela Voda Municipality,/wiki/Kisela_Voda_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Kisela_Voda_Municipality%2C_Macedonia.svg/70px-Flag_of_Kisela_Voda_Municipality%2C_Macedonia.svg.png,70px-Flag_of_Kisela_Voda_Municipality%2C_Macedonia.svg.png,/wiki/Kisela_Voda_Municipality
North_Macedonia,Kočani Municipality,/wiki/Ko%C4%8Dani_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Flag_of_Kocani_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Kocani_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Kocani_Municipality%2C_North_Macedonia.svg.png,/wiki/Ko%C4%8Dani_Municipality
North_Macedonia,Konče Municipality,/wiki/Kon%C4%8De_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Kon%C4%8De_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Kon%C4%8De_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Kon%C4%8De_Municipality%2C_North_Macedonia.svg.png,/wiki/Kon%C4%8De_Municipality
North_Macedonia,Kratovo Municipality,/wiki/Kratovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/4/46/Flag_of_Kratovo.png/70px-Flag_of_Kratovo.png,70px-Flag_of_Kratovo.png,/wiki/Kratovo_Municipality
North_Macedonia,Kriva Palanka Municipality,/wiki/Kriva_Palanka_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_Kriva_Palanka_Municipality.PNG/70px-Flag_of_Kriva_Palanka_Municipality.PNG,70px-Flag_of_Kriva_Palanka_Municipality.PNG,/wiki/Kriva_Palanka_Municipality
North_Macedonia,Krivogaštani Municipality,/wiki/Krivoga%C5%A1tani_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Flag_of_Krivoga%C5%A1tani_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Krivoga%C5%A1tani_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Krivoga%C5%A1tani_Municipality%2C_North_Macedonia.svg.png,/wiki/Krivoga%C5%A1tani_Municipality
North_Macedonia,Kruševo Municipality,/wiki/Kru%C5%A1evo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Flag_of_Kru%C5%A1evo_Municipality%2C_North_Macedonia.svg/50px-Flag_of_Kru%C5%A1evo_Municipality%2C_North_Macedonia.svg.png,50px-Flag_of_Kru%C5%A1evo_Municipality%2C_North_Macedonia.svg.png,/wiki/Kru%C5%A1evo_Municipality
North_Macedonia,Kumanovo Municipality,/wiki/Kumanovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_Kumanovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Kumanovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Kumanovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Kumanovo_Municipality
North_Macedonia,Lipkovo Municipality,/wiki/Lipkovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/Flag_of_Lipkovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Lipkovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Lipkovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Lipkovo_Municipality
North_Macedonia,Lozovo Municipality,/wiki/Lozovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Flag_of_Lozovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Lozovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Lozovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Lozovo_Municipality
North_Macedonia,Makedonska Kamenica Municipality,/wiki/Makedonska_Kamenica_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Flag_of_Makedonska_Kamenica_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Makedonska_Kamenica_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Makedonska_Kamenica_Municipality%2C_North_Macedonia.svg.png,/wiki/Makedonska_Kamenica_Municipality
North_Macedonia,Makedonski Brod Municipality,/wiki/Makedonski_Brod_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Makedonski_Brod_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Makedonski_Brod_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Makedonski_Brod_Municipality%2C_North_Macedonia.svg.png,/wiki/Makedonski_Brod_Municipality
North_Macedonia,Mavrovo and Rostuša Municipality,/wiki/Mavrovo_and_Rostu%C5%A1a_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Mavrovo_and_Rostu%C5%A1a_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Mavrovo_and_Rostu%C5%A1a_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Mavrovo_and_Rostu%C5%A1a_Municipality%2C_North_Macedonia.svg.png,/wiki/Mavrovo_and_Rostu%C5%A1a_Municipality
North_Macedonia,Mogila Municipality,/wiki/Mogila_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Flag_of_Mogila_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Mogila_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Mogila_Municipality%2C_North_Macedonia.svg.png,/wiki/Mogila_Municipality
North_Macedonia,Negotino Municipality,/wiki/Negotino_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Flag_of_Negotino_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Negotino_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Negotino_Municipality%2C_North_Macedonia.svg.png,/wiki/Negotino_Municipality
North_Macedonia,Novaci Municipality,/wiki/Novaci_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Flag_of_Novaci_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Novaci_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Novaci_Municipality%2C_North_Macedonia.svg.png,/wiki/Novaci_Municipality
North_Macedonia,Novo Selo Municipality,/wiki/Novo_Selo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Flag_of_Novo_Selo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Novo_Selo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Novo_Selo_Municipality%2C_North_Macedonia.svg.png,/wiki/Novo_Selo_Municipality
North_Macedonia,Pehčevo Municipality,/wiki/Peh%C4%8Devo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Flag_of_Peh%C4%8Devo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Peh%C4%8Devo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Peh%C4%8Devo_Municipality%2C_North_Macedonia.svg.png,/wiki/Peh%C4%8Devo_Municipality
North_Macedonia,Petrovec Municipality,/wiki/Petrovec_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Flag_of_Petrovec_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Petrovec_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Petrovec_Municipality%2C_North_Macedonia.svg.png,/wiki/Petrovec_Municipality
North_Macedonia,Plasnica Municipality,/wiki/Plasnica_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Plasnica_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Plasnica_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Plasnica_Municipality%2C_North_Macedonia.svg.png,/wiki/Plasnica_Municipality
North_Macedonia,Prilep Municipality,/wiki/Prilep_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/Prilepsko_zname.png/70px-Prilepsko_zname.png,70px-Prilepsko_zname.png,/wiki/Prilep_Municipality
North_Macedonia,Radoviš Municipality,/wiki/Radovi%C5%A1_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Flag_of_Radovi%C5%A1_Municipality.svg/70px-Flag_of_Radovi%C5%A1_Municipality.svg.png,70px-Flag_of_Radovi%C5%A1_Municipality.svg.png,/wiki/Radovi%C5%A1_Municipality
North_Macedonia,Rankovce Municipality,/wiki/Rankovce_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Flag_of_Rankovce_Municipality%2C_North_Macedonia.png/70px-Flag_of_Rankovce_Municipality%2C_North_Macedonia.png,70px-Flag_of_Rankovce_Municipality%2C_North_Macedonia.png,/wiki/Rankovce_Municipality
North_Macedonia,Resen Municipality,/wiki/Resen_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_Resen_Municipality.svg/70px-Flag_of_Resen_Municipality.svg.png,70px-Flag_of_Resen_Municipality.svg.png,/wiki/Resen_Municipality
North_Macedonia,Rosoman Municipality,/wiki/Rosoman_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Rosoman_Municipality.svg/50px-Flag_of_Rosoman_Municipality.svg.png,50px-Flag_of_Rosoman_Municipality.svg.png,/wiki/Rosoman_Municipality
North_Macedonia,Sopište Municipality,/wiki/Sopi%C5%A1te_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Flag_of_Sopi%C5%A1te_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Sopi%C5%A1te_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Sopi%C5%A1te_Municipality%2C_North_Macedonia.svg.png,/wiki/Sopi%C5%A1te_Municipality
North_Macedonia,Staro Nagoričane Municipality,/wiki/Staro_Nagori%C4%8Dane_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_Staro_Nagori%C4%8Dane%2C_North_Macedonia.svg/50px-Flag_of_Staro_Nagori%C4%8Dane%2C_North_Macedonia.svg.png,50px-Flag_of_Staro_Nagori%C4%8Dane%2C_North_Macedonia.svg.png,/wiki/Staro_Nagori%C4%8Dane_Municipality
North_Macedonia,Struga Municipality,/wiki/Struga_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Struga_Municipality.svg/50px-Flag_of_Struga_Municipality.svg.png,50px-Flag_of_Struga_Municipality.svg.png,/wiki/Struga_Municipality
North_Macedonia,Strumica Municipality,/wiki/Strumica_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flag_of_Strumica_Municipality.svg/50px-Flag_of_Strumica_Municipality.svg.png,50px-Flag_of_Strumica_Municipality.svg.png,/wiki/Strumica_Municipality
North_Macedonia,Studeničani Municipality,/wiki/Studeni%C4%8Dani_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Flag_of_Studeni%C4%8Dani_municipality.png/70px-Flag_of_Studeni%C4%8Dani_municipality.png,70px-Flag_of_Studeni%C4%8Dani_municipality.png,/wiki/Studeni%C4%8Dani_Municipality
North_Macedonia,Sveti Nikole Municipality,/wiki/Sveti_Nikole_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Flag_of_Sveti_Nikole%2C_North_Macedonia.jpg/70px-Flag_of_Sveti_Nikole%2C_North_Macedonia.jpg,70px-Flag_of_Sveti_Nikole%2C_North_Macedonia.jpg,/wiki/Sveti_Nikole_Municipality
North_Macedonia,Štip Municipality,/wiki/%C5%A0tip_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_%C5%A0tip_Municipality%2C_North_Macedonia.svg/70px-Flag_of_%C5%A0tip_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_%C5%A0tip_Municipality%2C_North_Macedonia.svg.png,/wiki/%C5%A0tip_Municipality
North_Macedonia,Šuto Orizari Municipality,/wiki/%C5%A0uto_Orizari_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Flag_of_%C5%A0uto_Orizari_Municipality%2C_North_Macedonia.svg/70px-Flag_of_%C5%A0uto_Orizari_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_%C5%A0uto_Orizari_Municipality%2C_North_Macedonia.svg.png,/wiki/%C5%A0uto_Orizari_Municipality
North_Macedonia,Tearce Municipality,/wiki/Tearce_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Tearce_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Tearce_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Tearce_Municipality%2C_North_Macedonia.svg.png,/wiki/Tearce_Municipality
North_Macedonia,Tetovo Municipality,/wiki/Tetovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Flag_of_Tetovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Tetovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Tetovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Tetovo_Municipality
North_Macedonia,Valandovo Municipality,/wiki/Valandovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Flag_of_Valandovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Valandovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Valandovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Valandovo_Municipality
North_Macedonia,Vasilevo Municipality,/wiki/Vasilevo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Vasilevo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Vasilevo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Vasilevo_Municipality%2C_North_Macedonia.svg.png,/wiki/Vasilevo_Municipality
North_Macedonia,Veles Municipality,/wiki/Veles_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/5/57/Flag_of_Veles_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Veles_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Veles_Municipality%2C_North_Macedonia.svg.png,/wiki/Veles_Municipality
North_Macedonia,Vevčani Municipality,/wiki/Vev%C4%8Dani_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Flag_of_Vevchani_Municipality%2C_North_Macedonia.png/70px-Flag_of_Vevchani_Municipality%2C_North_Macedonia.png,70px-Flag_of_Vevchani_Municipality%2C_North_Macedonia.png,/wiki/Vev%C4%8Dani_Municipality
North_Macedonia,"Vinica Municipality, North Macedonia","/wiki/Vinica_Municipality,_North_Macedonia",//upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Flag_of_Vinica_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Vinica_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Vinica_Municipality%2C_North_Macedonia.svg.png,"/wiki/Vinica_Municipality,_North_Macedonia"
North_Macedonia,Vrapčište Municipality,/wiki/Vrap%C4%8Di%C5%A1te_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Flag_of_Vrap%C4%8Di%C5%A1te_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Vrap%C4%8Di%C5%A1te_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Vrap%C4%8Di%C5%A1te_Municipality%2C_North_Macedonia.svg.png,/wiki/Vrap%C4%8Di%C5%A1te_Municipality
North_Macedonia,Zelenikovo Municipality,/wiki/Zelenikovo_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Flag_of_Zelenikovo_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Zelenikovo_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Zelenikovo_Municipality%2C_North_Macedonia.svg.png,/wiki/Zelenikovo_Municipality
North_Macedonia,Zrnovci Municipality,/wiki/Zrnovci_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/Flag_of_Zrnovci_Municipality%2C_North_Macedonia.svg/70px-Flag_of_Zrnovci_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_Zrnovci_Municipality%2C_North_Macedonia.svg.png,/wiki/Zrnovci_Municipality
North_Macedonia,Želino Municipality,/wiki/%C5%BDelino_Municipality,//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Flag_of_%C5%BDelino_Municipality%2C_North_Macedonia.svg/70px-Flag_of_%C5%BDelino_Municipality%2C_North_Macedonia.svg.png,70px-Flag_of_%C5%BDelino_Municipality%2C_North_Macedonia.svg.png,/wiki/%C5%BDelino_Municipality
Norway,Møre og Romsdal,/wiki/M%C3%B8re_og_Romsdal,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_M%C3%B8re_og_Romsdal.svg/70px-Flag_of_M%C3%B8re_og_Romsdal.svg.png,70px-Flag_of_M%C3%B8re_og_Romsdal.svg.png,/wiki/M%C3%B8re_og_Romsdal
Norway,Nordland,/wiki/Nordland,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Flag_of_Nordland.svg/46px-Flag_of_Nordland.svg.png,46px-Flag_of_Nordland.svg.png,/wiki/Nordland
Norway,Rogaland,/wiki/Rogaland,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_Rogaland.svg/70px-Flag_of_Rogaland.svg.png,70px-Flag_of_Rogaland.svg.png,/wiki/Rogaland
Norway,Vestfold og Telemark,/wiki/Vestfold_og_Telemark,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Vestfold_og_Telemark_fylke%2C_flagg.svg/68px-Vestfold_og_Telemark_fylke%2C_flagg.svg.png,68px-Vestfold_og_Telemark_fylke%2C_flagg.svg.png,/wiki/Vestfold_og_Telemark
Norway,Akershus,/wiki/Akershus,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Akershus.svg/43px-Flag_of_Akershus.svg.png,43px-Flag_of_Akershus.svg.png,/wiki/Akershus
Norway,Aust-Agder,/wiki/Aust-Agder,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_Aust-Agder.svg/63px-Flag_of_Aust-Agder.svg.png,63px-Flag_of_Aust-Agder.svg.png,/wiki/Aust-Agder
Norway,Buskerud,/wiki/Buskerud,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Buskerud.svg/70px-Flag_of_Buskerud.svg.png,70px-Flag_of_Buskerud.svg.png,/wiki/Buskerud
Norway,Finnmark,/wiki/Finnmark,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Finnmark.svg/70px-Flag_of_Finnmark.svg.png,70px-Flag_of_Finnmark.svg.png,/wiki/Finnmark
Norway,Hedmark,/wiki/Hedmark,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Flag_of_Hedmark.svg/41px-Flag_of_Hedmark.svg.png,41px-Flag_of_Hedmark.svg.png,/wiki/Hedmark
Norway,Hordaland,/wiki/Hordaland,//upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Hordaland.svg/64px-Flag_of_Hordaland.svg.png,64px-Flag_of_Hordaland.svg.png,/wiki/Hordaland
Norway,Nord-Trøndelag,/wiki/Nord-Tr%C3%B8ndelag,//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Flag_of_Nord-Tr%C3%B8ndelag.svg/41px-Flag_of_Nord-Tr%C3%B8ndelag.svg.png,41px-Flag_of_Nord-Tr%C3%B8ndelag.svg.png,/wiki/Nord-Tr%C3%B8ndelag
Norway,Oppland,/wiki/Oppland,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Flag_of_Oppland.svg/67px-Flag_of_Oppland.svg.png,67px-Flag_of_Oppland.svg.png,/wiki/Oppland
Norway,Østfold,/wiki/%C3%98stfold,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Flag_of_%C3%98stfold.svg/48px-Flag_of_%C3%98stfold.svg.png,48px-Flag_of_%C3%98stfold.svg.png,/wiki/%C3%98stfold
Norway,Sogn og Fjordane,/wiki/Sogn_og_Fjordane,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Flag_of_Sogn_og_Fjordane.svg/70px-Flag_of_Sogn_og_Fjordane.svg.png,70px-Flag_of_Sogn_og_Fjordane.svg.png,/wiki/Sogn_og_Fjordane
Norway,Sør-Trøndelag,/wiki/S%C3%B8r-Tr%C3%B8ndelag,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_S%C3%B8r-Tr%C3%B8ndelag.svg/70px-Flag_of_S%C3%B8r-Tr%C3%B8ndelag.svg.png,70px-Flag_of_S%C3%B8r-Tr%C3%B8ndelag.svg.png,/wiki/S%C3%B8r-Tr%C3%B8ndelag
Norway,Telemark,/wiki/Telemark,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Flag_of_Telemark.svg/41px-Flag_of_Telemark.svg.png,41px-Flag_of_Telemark.svg.png,/wiki/Telemark
Norway,Troms,/wiki/Troms,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Flag_of_Troms.svg/70px-Flag_of_Troms.svg.png,70px-Flag_of_Troms.svg.png,/wiki/Troms
Norway,Vest-Agder,/wiki/Vest-Agder,//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Vest-Agder.svg/70px-Flag_of_Vest-Agder.svg.png,70px-Flag_of_Vest-Agder.svg.png,/wiki/Vest-Agder
Norway,Vestfold,/wiki/Vestfold,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Vestfold.svg/70px-Flag_of_Vestfold.svg.png,70px-Flag_of_Vestfold.svg.png,/wiki/Vestfold
Pakistan,Islamabad Capital Territory,/wiki/Islamabad_Capital_Territory,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Proposed_Flag_of_Islamabad_Capital_Territory.svg/46px-Proposed_Flag_of_Islamabad_Capital_Territory.svg.png,46px-Proposed_Flag_of_Islamabad_Capital_Territory.svg.png,/wiki/Islamabad_Capital_Territory
Pakistan,Azad Kashmir,/wiki/Azad_Kashmir,//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Flag_of_Azad_Kashmir.svg/69px-Flag_of_Azad_Kashmir.svg.png,69px-Flag_of_Azad_Kashmir.svg.png,/wiki/Azad_Kashmir
Pakistan,"Balochistan, Pakistan","/wiki/Balochistan,_Pakistan",//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Balochistan.svg/69px-Flag_of_Balochistan.svg.png,69px-Flag_of_Balochistan.svg.png,"/wiki/Balochistan,_Pakistan"
Pakistan,Gilgit-Baltistan,/wiki/Gilgit-Baltistan,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Flag_of_Gilgit-Baltistan.svg/66px-Flag_of_Gilgit-Baltistan.svg.png,66px-Flag_of_Gilgit-Baltistan.svg.png,/wiki/Gilgit-Baltistan
Pakistan,Khyber Pakhtunkhwa,/wiki/Khyber_Pakhtunkhwa,//upload.wikimedia.org/wikipedia/commons/thumb/5/54/Flag_of_Khyber_Pakhtunkhwa.svg/69px-Flag_of_Khyber_Pakhtunkhwa.svg.png,69px-Flag_of_Khyber_Pakhtunkhwa.svg.png,/wiki/Khyber_Pakhtunkhwa
Pakistan,"Punjab, Pakistan","/wiki/Punjab,_Pakistan",//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_Punjab.svg/69px-Flag_of_Punjab.svg.png,69px-Flag_of_Punjab.svg.png,"/wiki/Punjab,_Pakistan"
Pakistan,Sindh,/wiki/Sindh,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_Sindh.svg/69px-Flag_of_Sindh.svg.png,69px-Flag_of_Sindh.svg.png,/wiki/Sindh
Pakistan,Federally Administered Tribal Areas,/wiki/Federally_Administered_Tribal_Areas,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_FATA.svg/70px-Flag_of_FATA.svg.png,70px-Flag_of_FATA.svg.png,/wiki/Federally_Administered_Tribal_Areas
Palau,Aimeliik,/wiki/Aimeliik,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Aimeliik.svg/70px-Flag_of_Aimeliik.svg.png,70px-Flag_of_Aimeliik.svg.png,/wiki/Aimeliik
Palau,Airai,/wiki/Airai,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Flag_of_Airai_State.png/70px-Flag_of_Airai_State.png,70px-Flag_of_Airai_State.png,/wiki/Airai
Palau,Angaur,/wiki/Angaur,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Flag_of_Angaur_State.svg/70px-Flag_of_Angaur_State.svg.png,70px-Flag_of_Angaur_State.svg.png,/wiki/Angaur
Palau,Hatohobei,/wiki/Hatohobei,//upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Flag_of_Hatohobei.svg/70px-Flag_of_Hatohobei.svg.png,70px-Flag_of_Hatohobei.svg.png,/wiki/Hatohobei
