year,week,name,id,gross,theaters
1982,26,Porky's,rl1802208769,1221901,762
1982,26,Grease 2,rl2069333505,1012382,825
1982,26,Conan the Barbarian,rl4165633537,581821,672
1982,27,E.T. the Extra-Terrestrial,rl995132929,12776454,1331
1982,28,E.T. the Extra-Terrestrial,rl995132929,12802287,1398
1982,28,TRON,rl3984033281,4761795,1091
1982,28,Rocky III,rl3010233857,4459637,1240
1982,28,Firefox,rl2505278977,3653653,1304
1982,28,Poltergeist,rl107709953,3246527,1030
1982,28,Annie,rl625116673,3146153,1068
1982,28,Star Trek II: The Wrath of Khan,rl2993915393,2767243,1030
1982,28,Blade Runner,rl2219279873,2505551,970
1982,28,The Thing,rl1802798593,1921742,753
1982,28,The Sword and the Sorcerer,rl393577985,1900803,302
1982,28,Author! Author!,rl994412033,1244293,466
1982,28,Porky's,rl1802208769,1109518,696
1982,29,E.T. the Extra-Terrestrial,rl995132929,13003581,1505
1982,29,Indiana Jones and the Raiders of the Lost Ark,rl4100621825,4347101,1330
1982,29,Young Doctors in Love,rl2742715905,4206265,709
1982,29,TRON,rl3984033281,3646192,1112
1982,29,Rocky III,rl3010233857,3587682,1240
1982,29,Firefox,rl2505278977,2676471,1202
1982,29,Poltergeist,rl107709953,2648700,1030
1982,29,A Midsummer Night's Sex Comedy,rl2942469633,2514478,501
1982,29,Annie,rl625116673,2224479,794
1982,29,Star Trek II: The Wrath of Khan,rl2993915393,2027805,762
1982,29,Six Pack,rl2205255169,1946418,504
1982,29,Blade Runner,rl2219279873,1492855,694
1982,29,The Secret of NIMH,rl3262088705,1425457,700
1982,29,The Sword and the Sorcerer,rl393577985,1274938,402
1982,29,The Thing,rl1802798593,1073578,440
1982,30,The Best Little Whorehouse in Texas,rl2370078209,11874268,1400
1982,30,E.T. the Extra-Terrestrial,rl995132929,11255124,1524
1982,30,Young Doctors in Love,rl2742715905,3097504,777
1982,30,The World According to Garp,rl8029697,2902088,357
1982,30,Indiana Jones and the Raiders of the Lost Ark,rl4100621825,2827413,1330
1982,30,Rocky III,rl3010233857,2804020,1231
1982,30,TRON,rl3984033281,2200282,842
1982,30,Poltergeist,rl107709953,2125435,926
1982,30,Six Pack,rl2205255169,2049972,681
1982,30,Annie,rl625116673,1683007,770
1982,30,Firefox,rl2505278977,1667850,960
1982,30,Star Trek II: The Wrath of Khan,rl2993915393,1587957,658
1982,30,A Midsummer Night's Sex Comedy,rl2942469633,1309753,449
1982,30,The Secret of NIMH,rl3262088705,1063429,615
1982,30,The Sword and the Sorcerer,rl393577985,956023,368
1982,30,Blade Runner,rl2219279873,847941,539
1982,30,Zapped!,rl3682240001,823548,200
1982,31,E.T. the Extra-Terrestrial,rl995132929,10425071,1555
1982,31,The Best Little Whorehouse in Texas,rl2370078209,9012785,1435
1982,31,An Officer and a Gentleman,rl423790081,3304679,346
1982,31,Young Doctors in Love,rl2742715905,2590344,796
1982,31,Night Shift,rl1969718785,2539633,683
1982,31,Rocky III,rl3010233857,2405990,1147
1982,31,The World According to Garp,rl8029697,2378221,365
1982,31,Six Pack,rl2205255169,2072697,783
1982,31,Poltergeist,rl107709953,1847018,867
1982,31,Indiana Jones and the Raiders of the Lost Ark,rl4100621825,1617938,840
1982,31,Annie,rl625116673,1435056,715
1982,31,Star Trek II: The Wrath of Khan,rl2993915393,1309277,655
1982,31,Firefox,rl2505278977,1225189,808
1982,31,TRON,rl3984033281,1198339,650
1982,31,The Sword and the Sorcerer,rl393577985,1099426,340
1982,31,The Secret of NIMH,rl3262088705,1096858,559
1982,32,E.T. the Extra-Terrestrial,rl995132929,9525306,1568
1982,32,The Best Little Whorehouse in Texas,rl2370078209,6292139,1420
1982,32,Things Are Tough All Over,rl1987544577,5906708,1516
1982,32,An Officer and a Gentleman,rl423790081,3329896,346
1982,32,The Pirate Movie,rl4285040129,2528133,757
1982,32,Rocky III,rl3010233857,2409498,1024
1982,32,Night Shift,rl1969718785,2281104,667
1982,32,Young Doctors in Love,rl2742715905,2062100,728
1982,32,Poltergeist,rl107709953,1903479,805
1982,32,The World According to Garp,rl8029697,1766274,368
1982,32,Annie,rl625116673,1357394,725
1982,32,Six Pack,rl2205255169,1346567,637
1982,32,Indiana Jones and the Raiders of the Lost Ark,rl4100621825,1213958,630
1982,32,TRON,rl3984033281,1190254,502
1982,32,Star Trek II: The Wrath of Khan,rl2993915393,1142407,593
1982,32,Forced Vengeance,rl1716684289,1109011,576
1982,32,The Sword and the Sorcerer,rl393577985,1033436,280
1982,33,Friday the 13th Part III,rl3226633729,9406522,1079
1982,33,E.T. the Extra-Terrestrial,rl995132929,8448840,1778
1982,33,An Officer and a Gentleman,rl423790081,5019863,719
1982,33,The Best Little Whorehouse in Texas,rl2370078209,4445997,1401
1982,33,Star Wars,rl2725479937,3766803,1070
1982,33,Things Are Tough All Over,rl1987544577,3649721,1503
1982,33,Fast Times at Ridgemont High,rl726894081,2545674,498
1982,33,The World According to Garp,rl8029697,2351928,521
1982,33,Night Shift,rl1969718785,1756377,610
1982,33,Rocky III,rl3010233857,1710820,849
1982,33,Young Doctors in Love,rl2742715905,1461193,549
1982,33,Poltergeist,rl107709953,1425480,699
1982,33,The Pirate Movie,rl4285040129,1263431,641
1982,33,Forced Vengeance,rl1716684289,1154848,571
1982,34,E.T. the Extra-Terrestrial,rl995132929,7684162,1771
1982,34,Friday the 13th Part III,rl3226633729,5384442,1079
1982,34,An Officer and a Gentleman,rl423790081,5338434,802
1982,34,The Beastmaster,rl776242689,2955641,1013
1982,34,The Best Little Whorehouse in Texas,rl2370078209,2931803,1042
1982,34,The Road Warrior,rl1701611009,2589209,674
1982,34,Fast Times at Ridgemont High,rl726894081,2511464,589
1982,34,Star Wars,rl2725479937,2308429,1069
1982,34,The World According to Garp,rl8029697,1883834,553
1982,34,Young Doctors in Love,rl2742715905,1832793,672
1982,34,Things Are Tough All Over,rl1987544577,1809919,913
1982,34,Rocky III,rl3010233857,1793805,935
1982,34,Night Shift,rl1969718785,1314891,512
1982,34,Poltergeist,rl107709953,1279800,739
1982,34,Six Pack,rl2205255169,1226493,570
1982,35,E.T. the Extra-Terrestrial,rl995132929,6630709,1709
1982,35,An Officer and a Gentleman,rl423790081,5616676,980
1982,35,Friday the 13th Part III,rl3226633729,2901362,913
1982,35,The Best Little Whorehouse in Texas,rl2370078209,2305209,1005
1982,35,The Beastmaster,rl776242689,2228500,1061
1982,35,Fast Times at Ridgemont High,rl726894081,2004005,596
1982,35,The World According to Garp,rl8029697,1603596,558
1982,35,The Road Warrior,rl1701611009,1562747,552
1982,35,Rocky III,rl3010233857,1551020,848
1982,35,Homework,rl3277424129,1366535,262
1982,35,Young Doctors in Love,rl2742715905,1338163,650
1982,35,Six Pack,rl2205255169,1305611,694
1982,35,Things Are Tough All Over,rl1987544577,1255600,661
1982,35,Star Wars,rl2725479937,1250604,712
1982,35,Night Shift,rl1969718785,1035186,494
1982,35,TRON,rl3984033281,1006255,436
1982,36,E.T. the Extra-Terrestrial,rl995132929,6020986,1614
1982,36,Tempest,rl3983902209,80492,4
1982,37,E.T. the Extra-Terrestrial,rl995132929,4598728,1485
1982,37,An Officer and a Gentleman,rl423790081,4537790,1031
1982,37,Fast Times at Ridgemont High,rl726894081,1835870,706
1982,37,The Best Little Whorehouse in Texas,rl2370078209,1518548,885
1982,37,Zapped!,rl3682240001,1349076,614
1982,37,Rocky III,rl3010233857,1281304,853
1982,37,The World According to Garp,rl8029697,1167357,557
1982,37,Friday the 13th Part III,rl3226633729,1129379,592
1982,37,Poltergeist,rl107709953,1065523,680
1982,37,Night Shift,rl1969718785,883218,543
1982,37,The Beastmaster,rl776242689,870126,629
1982,37,Star Wars,rl2725479937,789503,666
1982,38,E.T. the Extra-Terrestrial,rl995132929,4261887,1301
1982,38,An Officer and a Gentleman,rl423790081,4061544,997
1982,38,Pink Floyd: The Wall,rl108299777,2712095,653
1982,38,Inchon,rl2942010881,2326112,1291
1982,38,Fast Times at Ridgemont High,rl726894081,1498743,600
1982,38,The Best Little Whorehouse in Texas,rl2370078209,1462555,840
1982,38,Rocky III,rl3010233857,972703,694
1982,38,The World According to Garp,rl8029697,900466,509
1982,38,Zapped!,rl3682240001,766634,427
1982,38,Friday the 13th Part III,rl3226633729,758288,393
1982,38,Night Shift,rl1969718785,755179,510
1982,38,Poltergeist,rl107709953,738292,530
1982,38,Star Wars,rl2725479937,518949,491
1982,39,Amityville II: The Possession,rl2219017729,4104277,1200
1982,39,E.T. the Extra-Terrestrial,rl995132929,4091788,1395
1982,39,An Officer and a Gentleman,rl423790081,3819909,967
1982,39,Pink Floyd: The Wall,rl108299777,2270000,673
1982,39,Tempest,rl3983902209,1672880,659
1982,39,Fast Times at Ridgemont High,rl726894081,1317765,643
1982,39,The Best Little Whorehouse in Texas,rl2370078209,1208906,780
1982,39,Inchon,rl2942010881,1044739,927
1982,39,The World According to Garp,rl8029697,780951,507
1982,39,Rocky III,rl3010233857,757000,640
1982,39,Poltergeist,rl107709953,720000,440
1982,39,Night Shift,rl1969718785,677604,489
1982,39,Friday the 13th Part III,rl3226633729,628372,325
1982,39,Star Wars,rl2725479937,500807,511
1982,40,E.T. the Extra-Terrestrial,rl995132929,3742140,1401
1982,40,An Officer and a Gentleman,rl423790081,3376880,967
1982,40,Amityville II: The Possession,rl2219017729,2658885,1185
1982,40,Fast Times at Ridgemont High,rl726894081,1538202,697
1982,40,Pink Floyd: The Wall,rl108299777,1250558,581
1982,40,Tempest,rl3983902209,987912,624
1982,40,The Best Little Whorehouse in Texas,rl2370078209,885578,649
1982,40,Jekyll and Hyde... Together Again,rl1012762113,819476,300
1982,40,Rocky III,rl3010233857,611375,541
1982,40,The World According to Garp,rl8029697,575506,446
1982,40,"Yes, Giorgio",rl2843379201,518786,424
1982,40,Night Shift,rl1969718785,506030,418
1982,40,Star Wars,rl2725479937,174451,31
1982,41,An Officer and a Gentleman,rl423790081,4509267,967
1982,41,E.T. the Extra-Terrestrial,rl995132929,3761768,1352
1982,41,My Favorite Year,rl139691521,2400696,714
1982,41,Amityville II: The Possession,rl2219017729,1700500,843
1982,41,Fast Times at Ridgemont High,rl726894081,1528954,646
1982,41,Pink Floyd: The Wall,rl108299777,1209078,499
1982,41,The Best Little Whorehouse in Texas,rl2370078209,809889,597
1982,41,Rocky III,rl3010233857,686371,496
1982,41,Jekyll and Hyde... Together Again,rl1012762113,604795,300
1982,41,Lookin' to Get Out,rl3126953473,528559,303
1982,41,The Last American Virgin,rl1549764097,527198,158
1982,41,Tempest,rl3983902209,524100,326
1982,42,E.T. the Extra-Terrestrial,rl995132929,3315692,1346
1982,42,An Officer and a Gentleman,rl423790081,3260328,967
1982,42,My Favorite Year,rl139691521,2205749,720
1982,42,Fast Times at Ridgemont High,rl726894081,1162149,651
1982,42,Amityville II: The Possession,rl2219017729,900000,643
1982,42,Pink Floyd: The Wall,rl108299777,680742,438
1982,42,The Best Little Whorehouse in Texas,rl2370078209,546295,528
1982,42,Rocky III,rl3010233857,475759,488
1982,42,Night Shift,rl1969718785,442629,408
1982,42,Annie,rl625116673,298613,280
1982,42,Jekyll and Hyde... Together Again,rl1012762113,291571,154
1982,42,Tempest,rl3983902209,277030,233
1982,43,First Blood,rl2270397953,6642005,901
1982,43,Halloween III: Season of the Witch,rl3344401921,6333259,1297
1982,43,Monsignor,rl56985089,3631834,857
1982,43,An Officer and a Gentleman,rl423790081,3384183,1050
1982,43,E.T. the Extra-Terrestrial,rl995132929,3243210,1200
1982,43,My Favorite Year,rl139691521,1706802,632
1982,43,Jinxed!,rl22906369,1209311,877
1982,43,Pink Floyd: The Wall,rl108299777,436944,299
1982,43,The Sender,rl1986954753,434884,300
1982,43,Jekyll and Hyde... Together Again,rl1012762113,410190,300
1982,43,Rocky III,rl3010233857,325481,343
1982,43,Annie,rl625116673,243611,246
1982,43,Night Shift,rl1969718785,233939,301
1982,44,First Blood,rl2270397953,4565972,907
1982,44,Halloween III: Season of the Witch,rl3344401921,3338257,1328
1982,44,Class Reunion,rl826967553,3086525,1121
1982,44,E.T. the Extra-Terrestrial,rl995132929,2769252,1120
1982,44,An Officer and a Gentleman,rl423790081,2511645,1050
1982,44,Monsignor,rl56985089,2237658,885
1982,44,My Favorite Year,rl139691521,1481129,541
1982,44,It Came from Hollywood,rl424183297,1095003,650
1982,44,Poltergeist,rl107709953,1003019,879
1982,44,Jinxed!,rl22906369,513739,843
1982,44,Pink Floyd: The Wall,rl108299777,249752,233
1982,44,Rocky III,rl3010233857,245234,249
1982,45,First Blood,rl2270397953,4416115,902
1982,45,E.T. the Extra-Terrestrial,rl995132929,3046692,1110
1982,45,An Officer and a Gentleman,rl423790081,2910728,998
1982,45,Class Reunion,rl826967553,2343056,1125
1982,45,The Missionary,rl3496117761,1864852,532
1982,45,Monsignor,rl56985089,1532008,724
1982,45,My Favorite Year,rl139691521,1434011,559
1982,45,Halloween III: Season of the Witch,rl3344401921,1124853,1064
1982,45,The Man from Snowy River,rl191071745,694126,158
1982,45,It Came from Hollywood,rl424183297,679855,550
1982,45,Poltergeist,rl107709953,385617,323
1982,45,Pink Floyd: The Wall,rl108299777,225516,221
1982,46,Creepshow,rl1364035073,5870889,1127
1982,46,First Blood,rl2270397953,3631282,896
1982,46,E.T. the Extra-Terrestrial,rl995132929,2945472,1136
1982,46,An Officer and a Gentleman,rl423790081,2701412,977
1982,46,The Missionary,rl3496117761,1311391,528
1982,46,Class Reunion,rl826967553,1133660,831
1982,46,My Favorite Year,rl139691521,1105683,544
1982,46,They Call Me Bruce,rl575178241,1071345,165
1982,46,Monsignor,rl56985089,844784,526
1982,46,The Man from Snowy River,rl191071745,843348,199
1982,46,Poltergeist,rl107709953,223190,288
1982,46,Pink Floyd: The Wall,rl108299777,179131,180
1982,46,Five Days One Summer,rl3879831041,43891,6
1982,47,Star Wars: Episode V - The Empire Strikes Back,rl2454816257,3949478,992
1982,47,First Blood,rl2270397953,3372221,1047
1982,47,Creepshow,rl1364035073,3151229,1132
1982,47,E.T. the Extra-Terrestrial,rl995132929,2880704,983
1982,47,An Officer and a Gentleman,rl423790081,2621761,946
1982,47,The Last Unicorn,rl2371847681,2250000,648
1982,47,Heidi's Song,rl3260450305,1416713,982
1982,47,They Call Me Bruce,rl575178241,1001696,192
1982,47,My Favorite Year,rl139691521,953511,431
1982,47,The Missionary,rl3496117761,853918,393
1982,47,The Man from Snowy River,rl191071745,764543,209
1982,47,Monsignor,rl56985089,478370,293
1982,47,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,rl2655618561,78350,33
1982,47,Five Days One Summer,rl3879831041,28603,6
1982,48,E.T. the Extra-Terrestrial,rl995132929,3976778,1337
1982,48,An Officer and a Gentleman,rl423790081,3805813,946
1982,48,First Blood,rl2270397953,3657291,1054
1982,48,Star Wars: Episode V - The Empire Strikes Back,rl2454816257,3628616,1006
1982,48,Creepshow,rl1364035073,2595310,1132
1982,48,The Last Unicorn,rl2371847681,2385286,690
1982,48,Heidi's Song,rl3260450305,1779497,967
1982,48,My Favorite Year,rl139691521,1111649,436
1982,48,The Missionary,rl3496117761,894850,407
1982,48,The Man from Snowy River,rl191071745,832407,221
1982,48,They Call Me Bruce,rl575178241,831390,194
1982,48,Class Reunion,rl826967553,337973,325
1982,49,E.T. the Extra-Terrestrial,rl995132929,2355819,1140
1982,49,An Officer and a Gentleman,rl423790081,2311590,876
1982,49,First Blood,rl2270397953,2298784,1010
1982,49,Star Wars: Episode V - The Empire Strikes Back,rl2454816257,1573257,909
1982,49,Creepshow,rl1364035073,1437203,1032
1982,49,The Last Unicorn,rl2371847681,929317,613
1982,49,My Favorite Year,rl139691521,749113,444
1982,49,The Man from Snowy River,rl191071745,608061,214
1982,49,The Missionary,rl3496117761,580350,460
1982,49,They Call Me Bruce,rl575178241,558694,181
1982,49,Heidi's Song,rl3260450305,476536,587
1982,49,Class Reunion,rl826967553,270575,356
1982,50,The Toy,rl1433896449,6322804,1381
1982,50,Airplane II: The Sequel,rl2252375553,5329208,1150
1982,50,48 Hrs.,rl4030825985,4369868,850
1982,50,E.T. the Extra-Terrestrial,rl995132929,2035699,1014
1982,50,An Officer and a Gentleman,rl423790081,1163336,864
1982,50,First Blood,rl2270397953,1022526,814
1982,50,Star Wars: Episode V - The Empire Strikes Back,rl2454816257,570475,600
1982,50,Creepshow,rl1364035073,536673,800
1982,50,They Call Me Bruce,rl575178241,470475,165
1982,50,My Favorite Year,rl139691521,359691,388
1982,50,The Man from Snowy River,rl191071745,339484,195
1982,50,Sophie's Choice,rl2456847873,202131,9
1982,50,Gandhi,rl3797255681,131153,4
1982,50,The Verdict,rl1870235137,100982,3
1982,51,Tootsie,rl645367297,5540470,943
1982,51,The Toy,rl1433896449,4809838,1489
1982,51,The Dark Crystal,rl340559361,4657335,858
1982,51,Best Friends,rl2537850369,4022891,1062
1982,51,48 Hrs.,rl4030825985,3328170,850
1982,51,Airplane II: The Sequel,rl2252375553,2930935,1150
1982,51,E.T. the Extra-Terrestrial,rl995132929,2592117,834
1982,51,The Verdict,rl1870235137,2331805,615
1982,51,Trail of the Pink Panther,rl1131906561,1341695,806
1982,51,Six Weeks,rl3544286721,978541,613
1982,51,Peter Pan,rl1550353921,957256,465
1982,51,An Officer and a Gentleman,rl423790081,771740,742
1982,51,Honkytonk Man,rl811107841,667727,677
1982,51,Star Wars: Episode V - The Empire Strikes Back,rl2454816257,206294,297
1982,52,Tootsie,rl645367297,7469326,964
1982,52,The Toy,rl1433896449,4205969,1542
1982,52,48 Hrs.,rl4030825985,3776797,850
1982,52,Best Friends,rl2537850369,3566952,1080
1982,52,The Dark Crystal,rl340559361,3370458,927
1982,52,The Verdict,rl1870235137,3048801,615
1982,52,E.T. the Extra-Terrestrial,rl995132929,2540555,902
1982,52,Airplane II: The Sequel,rl2252375553,2427385,1300
1982,52,Kiss Me Goodbye,rl2606532097,1345672,783
1982,52,Peter Pan,rl1550353921,1296732,750
1982,52,Trail of the Pink Panther,rl1131906561,942358,781
1982,52,An Officer and a Gentleman,rl423790081,790902,590
1982,52,Six Weeks,rl3544286721,765818,612
1982,52,Honkytonk Man,rl811107841,649815,686
1982,53,Tootsie,rl645367297,11222714,1020
1982,53,The Dark Crystal,rl340559361,5405071,1052
1982,53,The Toy,rl1433896449,5185063,1541
1982,53,Best Friends,rl2537850369,4834338,1080
1982,53,The Verdict,rl1870235137,4706382,646
1982,53,48 Hrs.,rl4030825985,4425626,850
1982,53,E.T. the Extra-Terrestrial,rl995132929,4025193,1125
1982,53,Kiss Me Goodbye,rl2606532097,2845627,803
1982,53,Airplane II: The Sequel,rl2252375553,2741844,1300
1982,53,Peter Pan,rl1550353921,2575629,800
1982,53,An Officer and a Gentleman,rl423790081,1294276,590
1982,53,Trail of the Pink Panther,rl1131906561,1280234,738
1982,53,Six Weeks,rl3544286721,1030864,555
1983,01,Tootsie,rl645367297,10553448,1115
1983,01,48 Hrs.,rl4030825985,4877053,920
1983,01,The Verdict,rl1870235137,4351089,658
1983,01,The Dark Crystal,rl340559361,4308705,1043
1983,01,The Toy,rl1433896449,4043772,1459
1983,01,Best Friends,rl2537850369,3693383,1069
1983,01,E.T. the Extra-Terrestrial,rl995132929,2622259,1038
1983,01,Kiss Me Goodbye,rl2606532097,2253784,787
1983,01,Airplane II: The Sequel,rl2252375553,1575595,925
1983,01,Peter Pan,rl1550353921,1342069,656
1983,01,An Officer and a Gentleman,rl423790081,1312008,590
1983,01,Six Weeks,rl3544286721,881831,549
1983,01,Trail of the Pink Panther,rl1131906561,638308,600
1983,02,Tootsie,rl645367297,9487210,1190
1983,02,48 Hrs.,rl4030825985,4547066,1050
1983,02,The Verdict,rl1870235137,3631148,719
1983,02,The Dark Crystal,rl340559361,3158167,1008
1983,02,The Toy,rl1433896449,2971903,1327
1983,02,Best Friends,rl2537850369,2321407,1021
1983,02,E.T. the Extra-Terrestrial,rl995132929,1768246,844
